country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",12-04-2026 11:00,30.735567,76.775714,SO2,5,13,10
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",12-04-2026 11:00,30.735567,76.775714,OZONE,4,93,36
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",12-04-2026 11:00,25.592539,85.227158,NH3,4,5,5
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",12-04-2026 11:00,30.719859,76.738637,PM2.5,12,60,36
India,Bihar,Patna,"Muradpur, Patna - BSPCB",12-04-2026 11:00,25.619651,85.147382,NH3,4,5,5
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",12-04-2026 11:00,22.118125,83.140608,OZONE,12,13,12
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",12-04-2026 11:00,22.368195,82.746431,NO2,10,46,26
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",12-04-2026 11:00,22.368195,82.746431,SO2,9,86,37
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",12-04-2026 11:00,22.368195,82.746431,CO,8,36,26
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",12-04-2026 11:00,22.348441,82.549611,NO2,17,28,21
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",12-04-2026 11:00,22.1910172,83.5197009,SO2,13,30,15
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",12-04-2026 11:00,21.219665,81.630094,PM2.5,20,143,49
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",12-04-2026 11:00,21.237755,81.705301,SO2,2,11,5
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",12-04-2026 11:00,22.348441,82.549611,CO,13,34,33
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",12-04-2026 11:00,22.12665,83.483212,PM10,32,149,74
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",12-04-2026 11:00,22.12665,83.483212,NO2,11,61,36
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",12-04-2026 11:00,22.12665,83.483212,SO2,10,74,23
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",12-04-2026 11:00,21.371751,81.664929,CO,17,20,18
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",12-04-2026 11:00,22.06631475,83.33820077,PM2.5,10,87,48
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",12-04-2026 11:00,22.06631475,83.33820077,NO2,30,99,74
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",12-04-2026 11:00,21.194815,81.31477,PM2.5,22,61,40
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",12-04-2026 11:00,21.194815,81.31477,PM10,24,77,50
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",12-04-2026 11:00,21.185571,81.343175,PM2.5,6,66,41
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",12-04-2026 11:00,21.237755,81.705301,CO,1,13,8
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",12-04-2026 11:00,22.08815,82.13737,SO2,11,28,15
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",12-04-2026 11:00,28.647622,77.315809,PM10,146,375,220
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",12-04-2026 11:00,28.695381,77.181665,NO2,17,100,42
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",12-04-2026 11:00,28.5512005,77.2735737,OZONE,20,89,31
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ",12-04-2026 11:00,28.594169,77.1251,PM2.5,11,45,26
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ",12-04-2026 11:00,28.594169,77.1251,NH3,2,9,5
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ",12-04-2026 11:00,28.594169,77.1251,SO2,23,32,25
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",12-04-2026 11:00,28.656756,77.227234,NO2,34,205,95
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",12-04-2026 11:00,28.5710274,77.0719006,OZONE,12,83,27
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",12-04-2026 11:00,28.5627763,77.1180053,PM2.5,25,345,103
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",12-04-2026 11:00,28.6811736,77.3025234,PM2.5,77,347,224
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",12-04-2026 11:00,28.54246,77.191651,PM2.5,19,324,91
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",12-04-2026 11:00,28.611281,77.237738,OZONE,2,59,19
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",12-04-2026 11:00,28.636429,77.201067,PM2.5,150,348,240
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",12-04-2026 11:00,28.636429,77.201067,SO2,17,77,38
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",12-04-2026 11:00,28.636429,77.201067,CO,42,102,79
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",12-04-2026 11:00,28.615828,77.271992,CO,26,101,47
India,Delhi,Delhi,"DTU, Delhi - CPCB",12-04-2026 11:00,28.7500499,77.1112615,PM10,63,209,124
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",12-04-2026 11:00,28.498571,77.26484,CO,42,113,77
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",12-04-2026 11:00,28.54246,77.191651,OZONE,7,50,20
India,Delhi,Delhi,"ITO, Delhi - CPCB",12-04-2026 11:00,28.628624,77.24106,PM2.5,31,332,111
India,Delhi,Delhi,"ITO, Delhi - CPCB",12-04-2026 11:00,28.628624,77.24106,PM10,73,211,129
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",12-04-2026 11:00,28.58028,77.233829,NH3,8,11,9
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",12-04-2026 11:00,28.5918245,77.2273074,PM10,109,218,134
India,Delhi,Delhi,"JNU, Delhi - DPCC",12-04-2026 11:00,28.540721,77.168544,CO,32,106,71
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",12-04-2026 11:00,28.58028,77.233829,PM2.5,28,327,108
India,Delhi,Delhi,"JNU, Delhi - DPCC",12-04-2026 11:00,28.540721,77.168544,NO2,5,65,30
India,Delhi,Delhi,"Bawana, Delhi - DPCC",12-04-2026 11:00,28.7762,77.051074,NH3,4,6,5
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",12-04-2026 11:00,28.594004,76.909423,PM10,53,331,160
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",12-04-2026 11:00,28.594004,76.909423,OZONE,31,82,48
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",12-04-2026 11:00,28.570173,76.933762,PM2.5,23,363,139
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",12-04-2026 11:00,28.570173,76.933762,CO,12,108,36
India,Delhi,Delhi,"Narela, Delhi - DPCC",12-04-2026 11:00,28.822836,77.101981,PM2.5,38,308,138
India,Delhi,Delhi,"Narela, Delhi - DPCC",12-04-2026 11:00,28.822836,77.101981,PM10,101,266,165
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",12-04-2026 11:00,28.56789,77.250515,PM2.5,18,328,168
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",12-04-2026 11:00,28.56789,77.250515,NO2,25,90,54
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",12-04-2026 11:00,28.56789,77.250515,CO,2,103,8
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",12-04-2026 11:00,28.56789,77.250515,OZONE,1,53,17
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",12-04-2026 11:00,22.977134,72.553024,NO2,39,147,83
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",12-04-2026 11:00,22.977134,72.553024,NH3,3,34,13
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",12-04-2026 11:00,22.977134,72.553024,CO,42,113,65
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",12-04-2026 11:00,23.002657,72.591912,PM2.5,43,355,138
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",12-04-2026 11:00,23.002657,72.591912,NO2,83,89,85
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",12-04-2026 11:00,23.002657,72.591912,SO2,11,84,46
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",12-04-2026 11:00,23.020509,72.579261,CO,4,127,27
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",12-04-2026 11:00,23.016834,72.625775,PM10,112,269,168
India,Delhi,Delhi,"Rohini, Delhi - DPCC",12-04-2026 11:00,28.732528,77.11992,CO,12,80,30
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",12-04-2026 11:00,28.6514781,77.1473105,PM2.5,79,331,182
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",12-04-2026 11:00,28.6514781,77.1473105,PM10,89,326,144
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",12-04-2026 11:00,28.6514781,77.1473105,NH3,5,8,6
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",12-04-2026 11:00,28.5504249,77.2159377,PM2.5,40,385,121
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",12-04-2026 11:00,28.5504249,77.2159377,NO2,20,33,24
India,Delhi,Delhi,"New Moti Bagh, Delhi - MHUA",12-04-2026 11:00,28.57834,77.184,CO,13,76,31
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",12-04-2026 11:00,28.6573814,77.1585447,NO2,5,90,33
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",12-04-2026 11:00,28.530785,77.271255,PM10,104,292,158
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",12-04-2026 11:00,28.674045,77.131023,CO,39,78,48
India,Delhi,Delhi,"Pusa, Delhi - IMD",12-04-2026 11:00,28.63611,77.173332,CO,30,142,129
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",12-04-2026 11:00,28.563262,77.186937,NH3,4,7,4
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",12-04-2026 11:00,28.699793,77.165453,OZONE,2,69,35
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",12-04-2026 11:00,23.107969,72.574648,SO2,7,34,12
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",12-04-2026 11:00,23.107969,72.574648,OZONE,1,173,20
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",12-04-2026 11:00,28.531346,77.190156,PM2.5,140,140,140
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",12-04-2026 11:00,28.531346,77.190156,NH3,4,6,5
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",12-04-2026 11:00,28.531346,77.190156,CO,8,80,27
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",12-04-2026 11:00,28.531346,77.190156,OZONE,2,59,15
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",12-04-2026 11:00,28.710508,77.249485,PM10,NA,NA,NA
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",12-04-2026 11:00,28.710508,77.249485,NH3,6,8,8
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",12-04-2026 11:00,28.710508,77.249485,CO,34,108,72
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",12-04-2026 11:00,28.710508,77.249485,PM2.5,23,344,115
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",12-04-2026 11:00,23.041137,72.456691,NH3,2,12,6
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",12-04-2026 11:00,23.041137,72.456691,CO,2,33,1
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",12-04-2026 11:00,23.023389,72.515201,PM10,112,199,140
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",12-04-2026 11:00,23.076793,72.627874,PM2.5,70,202,117
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",12-04-2026 11:00,23.076793,72.627874,NO2,16,120,56
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",12-04-2026 11:00,23.076793,72.627874,OZONE,2,132,20
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",12-04-2026 11:00,21.755417,72.139056,PM10,83,142,111
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",12-04-2026 11:00,28.6701,76.9254,PM10,67,86,75
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",12-04-2026 11:00,28.6701,76.9254,NH3,12,13,13
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",12-04-2026 11:00,28.3419248,77.319699,SO2,2,7,4
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",12-04-2026 11:00,28.806223,76.141105,PM2.5,29,44,34
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",12-04-2026 11:00,28.806223,76.141105,PM10,25,38,29
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",12-04-2026 11:00,28.593883,76.270653,PM2.5,88,317,216
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",12-04-2026 11:00,23.163798,72.677768,SO2,9,22,16
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",12-04-2026 11:00,23.163798,72.677768,OZONE,5,156,9
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",12-04-2026 11:00,23.221714,72.654328,PM10,88,143,119
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",12-04-2026 11:00,23.59315,72.372792,CO,54,68,59
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",12-04-2026 11:00,22.410802,73.097923,PM10,77,416,165
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",12-04-2026 11:00,20.362421,72.918013,PM10,NA,NA,NA
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",12-04-2026 11:00,22.969611,72.6435,PM2.5,69,351,172
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",12-04-2026 11:00,22.969611,72.6435,OZONE,29,45,30
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",12-04-2026 11:00,30.379589,76.778328,PM10,46,88,76
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",12-04-2026 11:00,30.379589,76.778328,NH3,7,8,8
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",12-04-2026 11:00,21.217779,72.834787,SO2,6,74,22
India,Gujarat,Surat,"Science Center, Surat - SMC",12-04-2026 11:00,21.170046,72.795405,SO2,18,24,21
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",12-04-2026 11:00,22.320153,73.216285,NH3,1,3,2
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",12-04-2026 11:00,28.2068,76.7997,NH3,9,26,19
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",12-04-2026 11:00,28.39072,77.30059,PM2.5,116,141,133
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",12-04-2026 11:00,28.4417,77.3217,NO2,36,39,38
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",12-04-2026 11:00,28.4417,77.3217,NH3,11,12,11
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",12-04-2026 11:00,22.410802,73.097923,SO2,3,6,3
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",12-04-2026 11:00,21.217779,72.834787,NH3,1,2,1
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",12-04-2026 11:00,28.360699,76.93609,SO2,2,5,3
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",12-04-2026 11:00,28.060249,76.113115,PM10,65,127,95
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",12-04-2026 11:00,28.060249,76.113115,CO,21,46,40
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",12-04-2026 11:00,28.1485564,77.3320667,NH3,8,9,9
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",12-04-2026 11:00,28.1485564,77.3320667,CO,28,28,28
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",12-04-2026 11:00,28.3153,76.9143,OZONE,1,84,24
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",12-04-2026 11:00,30.7057778,76.85318056,NO2,22,25,24
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",12-04-2026 11:00,30.7057778,76.85318056,OZONE,5,50,8
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",12-04-2026 11:00,29.432304,76.972765,PM2.5,30,63,44
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",12-04-2026 11:00,28.52123,76.37138,CO,10,38,32
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",12-04-2026 11:00,28.52123,76.37138,OZONE,39,40,39
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",12-04-2026 11:00,29.5364,75.0158,NH3,12,14,13
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",12-04-2026 11:00,29.0272,77.0621,SO2,4,4,4
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",12-04-2026 11:00,30.1480566,77.2893471,PM2.5,84,275,146
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",12-04-2026 11:00,28.4227,77.0667,NO2,4,10,6
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",12-04-2026 11:00,28.4227,77.0667,NH3,6,10,8
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",12-04-2026 11:00,28.4227,77.0667,OZONE,7,34,16
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",12-04-2026 11:00,28.4501238,77.0263051,CO,66,114,98
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",12-04-2026 11:00,29.966942,76.875879,NO2,4,4,4
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",12-04-2026 11:00,27.9002,76.9938,PM10,33,92,55
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",12-04-2026 11:00,29.6953,77.0027,PM2.5,59,106,85
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",12-04-2026 11:00,29.6953,77.0027,NO2,5,7,6
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",12-04-2026 11:00,29.503664,75.467934,NH3,13,14,14
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",12-04-2026 11:00,29.503664,75.467934,OZONE,11,114,19
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",12-04-2026 11:00,28.4417,77.3217,CO,58,64,63
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",12-04-2026 11:00,28.4417,77.3217,OZONE,10,10,10
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",12-04-2026 11:00,28.360699,76.93609,NO2,34,43,38
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",12-04-2026 11:00,29.432304,76.972765,SO2,11,11,11
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",12-04-2026 11:00,12.951913,77.539784,CO,6,44,27
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",12-04-2026 11:00,12.951913,77.539784,OZONE,2,67,11
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",12-04-2026 11:00,12.9756843,77.5660749,NO2,47,54,50
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",12-04-2026 11:00,12.9756843,77.5660749,CO,54,64,60
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",12-04-2026 11:00,13.029152,77.585901,SO2,1,17,7
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",12-04-2026 11:00,23.80569,86.44268,PM2.5,9,340,94
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",12-04-2026 11:00,23.80569,86.44268,PM10,52,229,114
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",12-04-2026 11:00,23.80569,86.44268,NO2,93,111,96
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",12-04-2026 11:00,16.172806,75.659694,OZONE,12,12,12
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",12-04-2026 11:00,15.888653,74.541751,PM10,39,108,78
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC",12-04-2026 11:00,34.031606,75.009712,PM2.5,17,85,48
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",12-04-2026 11:00,34.066206,74.81982,PM2.5,12,31,17
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",12-04-2026 11:00,12.920984,77.584908,NO2,10,28,18
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",12-04-2026 11:00,12.920984,77.584908,SO2,4,29,16
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",12-04-2026 11:00,13.003872,77.664217,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",12-04-2026 11:00,12.951913,77.539784,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",12-04-2026 11:00,13.0246342,77.5080115,NH3,4,4,4
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",12-04-2026 11:00,13.0246342,77.5080115,OZONE,26,26,26
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",12-04-2026 11:00,12.917348,77.622813,PM10,91,140,116
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",12-04-2026 11:00,17.336318,76.847397,PM10,20,74,61
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",12-04-2026 11:00,17.336318,76.847397,NO2,10,17,13
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",12-04-2026 11:00,13.328028,75.797056,PM2.5,8,32,20
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",12-04-2026 11:00,13.328028,75.797056,NH3,2,3,2
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",12-04-2026 11:00,12.990328,77.5431385,CO,11,28,18
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",12-04-2026 11:00,12.415911,75.73505,OZONE,2,29,3
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",12-04-2026 11:00,13.0270199,77.494094,PM10,47,50,48
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",12-04-2026 11:00,13.0270199,77.494094,OZONE,27,28,28
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",12-04-2026 11:00,8.8787,76.6073,CO,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",12-04-2026 11:00,8.5637,76.8865,NO2,6,7,6
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",12-04-2026 11:00,8.5149093,76.9435879,OZONE,15,25,17
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",12-04-2026 11:00,10.5324,76.2159,PM2.5,47,61,54
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",12-04-2026 11:00,16.802639,75.722694,PM2.5,29,31,30
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",12-04-2026 11:00,12.733409,77.298051,NO2,8,22,14
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",12-04-2026 11:00,12.21041,76.37376,PM10,57,95,75
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",12-04-2026 11:00,16.802639,75.722694,CO,7,38,24
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",12-04-2026 11:00,13.94,75.555917,NH3,2,2,2
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",12-04-2026 11:00,13.34194444,74.74694444,NO2,NA,NA,NA
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",12-04-2026 11:00,12.88925,74.853,NO2,7,10,9
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",12-04-2026 11:00,26.259242,78.216432,OZONE,27,157,57
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",12-04-2026 11:00,26.200388,78.147714,OZONE,3,192,192
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",12-04-2026 11:00,22.7289,75.8076,OZONE,10,20,14
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",12-04-2026 11:00,22.431,75.5213,NH3,11,21,18
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",12-04-2026 11:00,26.203442,78.193251,PM2.5,17,67,39
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",12-04-2026 11:00,26.203442,78.193251,PM10,63,181,105
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",12-04-2026 11:00,26.203442,78.193251,CO,16,128,29
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",12-04-2026 11:00,23.163174,79.973061,NO2,6,15,11
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",12-04-2026 11:00,23.163174,79.973061,CO,5,32,23
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",12-04-2026 11:00,23.210494,77.425409,OZONE,19,80,64
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",12-04-2026 11:00,23.81748678,79.446246,SO2,43,57,50
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",12-04-2026 11:00,10.5324,76.2159,NO2,6,8,7
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",12-04-2026 11:00,23.264759,77.381568,CO,20,110,59
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",12-04-2026 11:00,22.7524,75.8872,CO,37,100,81
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",12-04-2026 11:00,23.233584,77.400574,NH3,4,6,5
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",12-04-2026 11:00,24.58434363,80.8549414,SO2,21,27,22
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",12-04-2026 11:00,24.58434363,80.8549414,CO,17,37,19
